Dataset title / Calibration periods / Tail length / period length / Min invest (-99 vai 0 vai 0.1);Meginajums1;784;9999;23;-95;
Timeseries title (15char):;INDEX WITH EQUAL WEIGHTS based on market value;EQUITY LM SNP;REX BOND;;;
Comments (bez koliem):;INDEX WITH MARKET WEIGHTS;S&P GERMANY :LM - TOT RETURN IND;REX BOND SUB INDEX CURRENT 1 YR ;;mean;0.000158589
01.05.2012;0.000729378;-0.001112965;-1.2398E-05;;;
02.05.2012;0.001021298;-0.001508884;2.5867E-05;;;
03.05.2012;-0.000134314;-0.009215287;1.53055E-06;;;
04.05.2012;0.006172712;0.001253412;2.14275E-06;;;
07.05.2012;-0.001022919;-0.007715438;-8.87719E-06;;;
08.05.2012;-0.001646801;-0.002030461;0;;;
09.05.2012;-0.001771241;0.003810464;1.53054E-05;;;
10.05.2012;0.000249004;0.002593339;1.63762E-05;;;
11.05.2012;-0.001030245;-0.007762737;-9.33587E-06;;;
14.05.2012;0.006193652;-0.002343229;1.19376E-05;;;
15.05.2012;-0.005916889;-0.002278068;-7.80534E-06;;;
16.05.2012;-0.00082037;-0.0045923;-1.83657E-06;;;
17.05.2012;-5.25381E-05;-0.006341528;5.89195E-05;;;
18.05.2012;0.003779704;0.004935894;-3.42794E-05;;;
21.05.2012;0.00486723;0.009204505;-3.99451E-05;;;
22.05.2012;-0.001268107;-0.007287667;5.78503E-05;;;
23.05.2012;-0.001017916;-0.000603023;8.14059E-05;;;
24.05.2012;0.002180439;-0.000485649;-2.83067E-05;;;
25.05.2012;0.002387413;0.00209621;9.10339E-05;;;
28.05.2012;0.010554447;0.006486194;-1.89702E-05;;;
29.05.2012;-0.000533957;-0.007650961;0.00020878;;;
30.05.2012;0.00213064;-0.001299321;-0.000106442;;;
31.05.2012;-0.001524557;-0.012291168;-5.33838E-05;;;
01.06.2012;0.009403473;-0.008189585;-0.000199521;;;
04.06.2012;0.001014451;0.000867199;0.000115837;;;
05.06.2012;0.000690056;0.012897833;8.81197E-05;;;
06.06.2012;0.002017347;0.00680772;-0.000103879;;;
07.06.2012;0.009520437;-0.004026714;4.71235E-05;;;
08.06.2012;0.002981989;-0.000676978;1.83588E-06;;;
11.06.2012;0.001279807;-0.002932452;-8.81308E-05;;;
12.06.2012;0.00263547;-0.001755594;1.00992E-05;;;
13.06.2012;-0.003134189;-0.002464414;9.45541E-05;;;
14.06.2012;-0.053593473;0.004380471;-9.56253E-05;;;
15.06.2012;0.008534007;0.002546094;0.000125456;;;
18.06.2012;-0.001831284;0.008658806;-0.000236867;;;
19.06.2012;-0.007168503;0.005064678;5.52499E-05;;;
20.06.2012;-0.012889966;-0.001276788;-6.15252E-05;;;
21.06.2012;0.012464073;-0.005929915;0.000160988;;;
22.06.2012;0.000595069;-0.007488135;3.47301E-05;;;
25.06.2012;0.004474526;-0.00571219;-1.98891E-05;;;
26.06.2012;-0.001488202;0.001347654;6.80782E-05;;;
27.06.2012;-0.000578487;-0.004340885;-0.000135249;;;
28.06.2012;-0.000361004;0.01517107;-1.60674E-05;;;
29.06.2012;-0.000324395;0.004880938;0.000353346;;;
02.07.2012;0.002057229;0.006798665;-0.0001979;;;
03.07.2012;0.010440874;0.001250246;0.000101102;;;
04.07.2012;-0.013115501;-0.00291431;-6.72922E-06;;;
05.07.2012;0.005537325;-0.006720758;-0.000609427;;;
06.07.2012;-0.001017482;-0.001814267;-0.001588186;;;
09.07.2012;-0.001326654;0.005794663;0.001306906;;;
10.07.2012;0.005258415;-0.003225599;0.000292919;;;
11.07.2012;0.001443259;-0.00318424;-0.001980895;;;
12.07.2012;-0.001238826;0.008341471;0.00188149;;;
13.07.2012;-4.64807E-05;0.002281112;0.001370973;;;
16.07.2012;0.003989617;-0.00033245;-0.00180884;;;
17.07.2012;-0.000777075;0.004137442;0.00251771;;;
18.07.2012;0.001266489;0.006963139;-0.001256037;;;
19.07.2012;0.00071222;-0.004789324;0.000313471;;;
20.07.2012;0.001343146;-0.014641102;0.000645487;;;
23.07.2012;-0.001528854;0.000364942;-0.002302523;;;
24.07.2012;-0.000994096;0.001326846;-0.000222133;;;
25.07.2012;-0.000606435;0.008883533;0.000622543;;;
26.07.2012;-0.001466569;0.002790616;-0.000100681;;;
27.07.2012;0.008845652;0.003425609;0.000193832;;;
30.07.2012;0.00655099;-0.00189838;-0.000456142;;;
31.07.2012;-0.002817811;-0.000529504;0.001234125;;;
01.08.2012;0.004283464;-0.008882838;-0.000205113;;;
02.08.2012;-0.006994229;0.010230543;-0.001629195;;;
03.08.2012;-0.002350418;0.005982439;0.000604323;;;
06.08.2012;0.001560295;0.001102538;0.000138455;;;
07.08.2012;0.009073421;-0.004489547;0.000236483;;;
08.08.2012;0.009597004;0.001273226;-0.000544273;;;
09.08.2012;0.001751066;-0.0005987;0.001204762;;;
10.08.2012;-0.004627337;-0.002892844;-0.001878304;;;
13.08.2012;-0.012023364;0.00215581;0.000718183;;;
14.08.2012;0.001507851;-0.000562987;0.000421789;;;
15.08.2012;0.007692564;0.003503651;0.000776731;;;
16.08.2012;0.005131705;0.00481635;-0.000444617;;;
17.08.2012;-0.000705727;-0.003427717;-0.000215355;;;
